damping,nullspace_gain,step,time,joint1,joint2,joint3,joint4,joint5,joint6,joint7,position_error,condition_number,distance_from_home,any_clipped
0.001,0.0,2425,4.85,2.95534e-05,1.37164,-0.000154013,-0.0755016,-0.000929989,0.321047,-0.785789,0.264173,31.6762,2.3831,1
0.001,0.0,2426,4.852,2.99419e-05,1.37178,-0.000153411,-0.0754906,-0.000930286,0.320534,-0.78579,0.264131,31.6742,2.38345,1
0.001,0.0,2427,4.854,3.0333e-05,1.37191,-0.000152808,-0.0754796,-0.00093058,0.320025,-0.78579,0.26409,31.6722,2.3838,1
0.001,0.0,2428,4.856,3.07265e-05,1.37205,-0.000152207,-0.0754686,-0.000930872,0.319518,-0.785791,0.26405,31.6703,2.38416,1
0.001,0.0,2429,4.858,3.11223e-05,1.37219,-0.000151607,-0.0754577,-0.000931162,0.319013,-0.785791,0.264011,31.6683,2.38451,1
0.001,0.0,2430,4.86,3.15204e-05,1.37233,-0.000151009,-0.0754468,-0.000931451,0.318512,-0.785792,0.263973,31.6664,2.38486,1
0.001,0.0,2431,4.862,3.19208e-05,1.37248,-0.000150412,-0.0754359,-0.000931738,0.318012,-0.785792,0.263937,31.6644,2.38521,1
0.001,0.0,2432,4.864,3.23232e-05,1.37262,-0.000149818,-0.0754251,-0.000932026,0.317516,-0.785793,0.263901,31.6625,2.38556,1
0.001,0.0,2433,4.866,3.27277e-05,1.37277,-0.000149227,-0.0754142,-0.000932313,0.317021,-0.785793,0.263867,31.6606,2.38591,1
0.001,0.0,2434,4.868,3.31341e-05,1.37291,-0.000148638,-0.0754035,-0.000932601,0.316528,-0.785793,0.263834,31.6586,2.38626,1
0.001,0.0,2435,4.87,3.35424e-05,1.37306,-0.000148053,-0.0753927,-0.00093289,0.316038,-0.785794,0.263802,31.6567,2.38661,1
0.001,0.0,2436,4.872,3.39524e-05,1.37321,-0.000147471,-0.0753821,-0.00093318,0.315549,-0.785794,0.263772,31.6548,2.38696,1
0.001,0.0,2437,4.874,3.43641e-05,1.37337,-0.000146894,-0.0753715,-0.000933472,0.315061,-0.785795,0.263742,31.6529,2.38731,1
0.001,0.0,2438,4.876,3.47774e-05,1.37352,-0.00014632,-0.0753609,-0.000933766,0.314576,-0.785795,0.263715,31.651,2.38767,1
0.001,0.0,2439,4.878,3.51923e-05,1.37368,-0.000145752,-0.0753504,-0.000934063,0.314092,-0.785796,0.263688,31.6492,2.38802,1
0.001,0.0,2440,4.88,3.56085e-05,1.37384,-0.000145188,-0.07534,-0.000934363,0.313609,-0.785796,0.263663,31.6473,2.38837,1
0.001,0.0,2441,4.882,3.60261e-05,1.37401,-0.000144629,-0.0753296,-0.000934666,0.313127,-0.785797,0.26364,31.6454,2.38873,1
0.001,0.0,2442,4.884,3.64449e-05,1.37417,-0.000144076,-0.0753194,-0.000934974,0.312647,-0.785797,0.263618,31.6436,2.38908,1
0.001,0.0,2443,4.886,3.68648e-05,1.37434,-0.000143528,-0.0753092,-0.000935285,0.312167,-0.785798,0.263598,31.6418,2.38944,1
0.001,0.0,2444,4.888,3.72858e-05,1.37451,-0.000142986,-0.0752991,-0.000935602,0.311689,-0.785798,0.263579,31.6399,2.38979,1
0.001,0.0,2445,4.89,3.77078e-05,1.37468,-0.000142451,-0.075289,-0.000935923,0.311211,-0.785799,0.263561,31.6381,2.39015,1
0.001,0.0,2446,4.892,3.81307e-05,1.37486,-0.000141922,-0.0752791,-0.00093625,0.310734,-0.785799,0.263545,31.6363,2.39051,1
0.001,0.0,2447,4.894,3.85544e-05,1.37504,-0.000141399,-0.0752693,-0.000936582,0.310258,-0.7858,0.263531,31.6345,2.39087,1
0.001,0.0,2448,4.896,3.89788e-05,1.37522,-0.000140884,-0.0752595,-0.000936921,0.309782,-0.7858,0.263518,31.6327,2.39123,1
0.001,0.0,2449,4.898,3.94038e-05,1.3754,-0.000140376,-0.0752499,-0.000937266,0.309306,-0.785801,0.263507,31.6309,2.39159,1
0.001,0.0,2450,4.9,3.98293e-05,1.37559,-0.000139876,-0.0752403,-0.000937618,0.308831,-0.785801,0.263498,31.6292,2.39196,1
0.001,0.0,2451,4.902,4.02553e-05,1.37578,-0.000139383,-0.0752309,-0.000937977,0.308356,-0.785802,0.26349,31.6274,2.39232,1
0.001,0.0,2452,4.904,4.06817e-05,1.37597,-0.000138898,-0.0752216,-0.000938344,0.307881,-0.785802,0.263484,31.6256,2.39269,1
0.001,0.0,2453,4.906,4.11083e-05,1.37617,-0.000138421,-0.0752124,-0.000938718,0.307406,-0.785803,0.263479,31.6239,2.39306,1
0.001,0.0,2454,4.908,4.15351e-05,1.37637,-0.000137952,-0.0752033,-0.000939101,0.306931,-0.785803,0.263477,31.6222,2.39343,1
0.001,0.0,2455,4.91,4.19621e-05,1.37657,-0.000137492,-0.0751943,-0.000939492,0.306456,-0.785804,0.263475,31.6204,2.3938,1
0.001,0.0,2456,4.912,4.2389e-05,1.37677,-0.000137041,-0.0751854,-0.000939892,0.30598,-0.785804,0.263476,31.6187,2.39418,1
0.001,0.0,2457,4.914,4.28159e-05,1.37698,-0.000136598,-0.0751767,-0.0009403,0.305505,-0.785805,0.263478,31.617,2.39455,1
0.001,0.0,2458,4.916,4.32426e-05,1.37719,-0.000136164,-0.075168,-0.000940718,0.305029,-0.785805,0.263482,31.6153,2.39493,1
0.001,0.0,2459,4.918,4.36691e-05,1.37741,-0.00013574,-0.0751595,-0.000941145,0.304552,-0.785806,0.263488,31.6136,2.39531,1
0.001,0.0,2460,4.92,4.40953e-05,1.37763,-0.000135325,-0.0751512,-0.000941582,0.304075,-0.785806,0.263495,31.6119,2.3957,1
0.001,0.0,2461,4.922,4.4521e-05,1.37785,-0.00013492,-0.0751429,-0.000942029,0.303598,-0.785807,0.263504,31.6103,2.39608,1
0.001,0.0,2462,4.924,4.49463e-05,1.37807,-0.000134524,-0.0751348,-0.000942486,0.303119,-0.785807,0.263515,31.6086,2.39647,1
0.001,0.0,2463,4.926,4.53711e-05,1.3783,-0.000134138,-0.0751269,-0.000942954,0.30264,-0.785808,0.263527,31.607,2.39686,1
0.001,0.0,2464,4.928,4.57952e-05,1.37853,-0.000133762,-0.075119,-0.000943432,0.302161,-0.785809,0.263542,31.6053,2.39725,1
0.001,0.0,2465,4.93,4.62185e-05,1.37877,-0.000133396,-0.0751113,-0.000943922,0.30168,-0.785809,0.263557,31.6037,2.39764,1
0.001,0.0,2466,4.932,4.66411e-05,1.379,-0.000133041,-0.0751038,-0.000944422,0.301199,-0.78581,0.263575,31.6021,2.39804,1
0.001,0.0,2467,4.934,4.70628e-05,1.37925,-0.000132695,-0.0750963,-0.000944934,0.300716,-0.78581,0.263594,31.6005,2.39844,1
0.001,0.0,2468,4.936,4.74836e-05,1.37949,-0.000132361,-0.0750891,-0.000945457,0.300233,-0.785811,0.263615,31.5989,2.39884,1
0.001,0.0,2469,4.938,4.79033e-05,1.37974,-0.000132036,-0.0750819,-0.000945991,0.299748,-0.785812,0.263638,31.5973,2.39924,1
0.001,0.0,2470,4.94,4.8322e-05,1.37999,-0.000131722,-0.0750749,-0.000946538,0.299263,-0.785812,0.263662,31.5957,2.39965,1
0.001,0.0,2471,4.942,4.87394e-05,1.38024,-0.000131419,-0.0750681,-0.000947096,0.298776,-0.785813,0.263688,31.5941,2.40006,1
0.001,0.0,2472,4.944,4.91557e-05,1.3805,-0.000131127,-0.0750614,-0.000947667,0.298288,-0.785813,0.263715,31.5926,2.40047,1
0.001,0.0,2473,4.946,4.95706e-05,1.38076,-0.000130845,-0.0750548,-0.00094825,0.297798,-0.785814,0.263745,31.591,2.40088,1
0.001,0.0,2474,4.948,4.99841e-05,1.38103,-0.000130575,-0.0750484,-0.000948845,0.297308,-0.785815,0.263776,31.5895,2.4013,1
0.001,0.0,2475,4.95,5.03962e-05,1.38129,-0.000130315,-0.0750421,-0.000949453,0.296816,-0.785815,0.263808,31.5879,2.40172,1
0.001,0.0,2476,4.952,5.08068e-05,1.38156,-0.000130067,-0.075036,-0.000950073,0.296323,-0.785816,0.263842,31.5864,2.40214,1
0.001,0.0,2477,4.954,5.12158e-05,1.38184,-0.000129829,-0.07503,-0.000950706,0.295828,-0.785817,0.263878,31.5849,2.40256,1
0.001,0.0,2478,4.956,5.16231e-05,1.38212,-0.000129603,-0.0750242,-0.000951352,0.295332,-0.785817,0.263915,31.5834,2.40299,1
0.001,0.0,2479,4.958,5.20288e-05,1.3824,-0.000129388,-0.0750185,-0.000952011,0.294834,-0.785818,0.263954,31.5819,2.40342,1
0.001,0.0,2480,4.96,5.24326e-05,1.38268,-0.000129184,-0.075013,-0.000952683,0.294335,-0.785819,0.263994,31.5804,2.40385,1
0.001,0.0,2481,4.962,5.28347e-05,1.38297,-0.000128991,-0.0750076,-0.000953368,0.293834,-0.785819,0.264036,31.579,2.40428,1
0.001,0.0,2482,4.964,5.32348e-05,1.38326,-0.00012881,-0.0750024,-0.000954066,0.293332,-0.78582,0.26408,31.5775,2.40472,1
0.001,0.0,2483,4.966,5.3633e-05,1.38355,-0.00012864,-0.0749973,-0.000954777,0.292829,-0.785821,0.264125,31.576,2.40516,1
0.001,0.0,2484,4.968,5.40292e-05,1.38385,-0.000128481,-0.0749924,-0.000955502,0.292323,-0.785822,0.264171,31.5746,2.4056,1
0.001,0.0,2485,4.97,5.44233e-05,1.38415,-0.000128333,-0.0749876,-0.00095624,0.291816,-0.785822,0.264219,31.5731,2.40605,1
0.001,0.0,2486,4.972,5.48153e-05,1.38445,-0.000128197,-0.0749829,-0.000956991,0.291308,-0.785823,0.264268,31.5717,2.40649,1
0.001,0.0,2487,4.974,5.52051e-05,1.38475,-0.000128072,-0.0749785,-0.000957756,0.290797,-0.785824,0.264319,31.5703,2.40694,1
0.001,0.0,2488,4.976,5.55927e-05,1.38506,-0.000127958,-0.0749741,-0.000958535,0.290286,-0.785825,0.264372,31.5689,2.4074,1
0.001,0.0,2489,4.978,5.5978e-05,1.38538,-0.000127855,-0.0749699,-0.000959326,0.289772,-0.785825,0.264425,31.5675,2.40785,1
0.001,0.0,2490,4.98,5.6361e-05,1.38569,-0.000127764,-0.0749659,-0.000960132,0.289257,-0.785826,0.26448,31.5661,2.40831,1
0.001,0.0,2491,4.982,5.67416e-05,1.38601,-0.000127684,-0.074962,-0.00096095,0.28874,-0.785827,0.264536,31.5647,2.40877,1
0.001,0.0,2492,4.984,5.71198e-05,1.38633,-0.000127615,-0.0749583,-0.000961783,0.288221,-0.785828,0.264594,31.5633,2.40923,1
0.001,0.0,2493,4.986,5.74955e-05,1.38665,-0.000127557,-0.0749547,-0.000962628,0.287701,-0.785829,0.264653,31.5619,2.4097,1
0.001,0.0,2494,4.988,5.78687e-05,1.38698,-0.00012751,-0.0749512,-0.000963487,0.287179,-0.78583,0.264713,31.5606,2.41017,1
0.001,0.0,2495,4.99,5.82394e-05,1.38731,-0.000127474,-0.0749479,-0.00096436,0.286655,-0.78583,0.264775,31.5592,2.41064,1
0.001,0.0,2496,4.992,5.86075e-05,1.38764,-0.000127449,-0.0749447,-0.000965246,0.28613,-0.785831,0.264838,31.5579,2.41111,1
0.001,0.0,2497,4.994,5.89729e-05,1.38797,-0.000127435,-0.0749417,-0.000966146,0.285602,-0.785832,0.264902,31.5566,2.41158,1
0.001,0.0,2498,4.996,5.93357e-05,1.38831,-0.000127432,-0.0749388,-0.000967058,0.285073,-0.785833,0.264967,31.5552,2.41206,1
0.001,0.0,2499,4.998,5.96958e-05,1.38865,-0.00012744,-0.0749361,-0.000967985,0.284543,-0.785834,0.265033,31.5539,2.41254,1
0.001,0.0,2500,5.0,6.00531e-05,1.38899,-0.000127459,-0.0749335,-0.000968924,0.284011,-0.785835,0.2651,31.5526,2.41302,1
0.001,0.0,2501,5.002,6.04076e-05,1.38933,-0.000127488,-0.074931,-0.000969877,0.283477,-0.785836,0.265169,31.5513,2.41351,1
0.001,0.0,2502,5.004,6.07594e-05,1.38968,-0.000127527,-0.0749287,-0.000970842,0.282941,-0.785836,0.265239,31.55,2.41399,1
0.001,0.0,2503,5.006,6.11082e-05,1.39003,-0.000127578,-0.0749265,-0.000971821,0.282404,-0.785837,0.265309,31.5487,2.41448,1
0.001,0.0,2504,5.008,6.14543e-05,1.39038,-0.000127638,-0.0749244,-0.000972813,0.281865,-0.785838,0.265381,31.5475,2.41498,1
0.001,0.0,2505,5.01,6.17974e-05,1.39074,-0.000127709,-0.0749225,-0.000973818,0.281324,-0.785839,0.265454,31.5462,2.41547,1
0.001,0.0,2506,5.012,6.21376e-05,1.39109,-0.00012779,-0.0749207,-0.000974835,0.280782,-0.78584,0.265528,31.5449,2.41596,1
0.001,0.0,2507,5.014,6.24748e-05,1.39145,-0.000127882,-0.074919,-0.000975866,0.280238,-0.785841,0.265602,31.5437,2.41646,1
0.001,0.0,2508,5.016,6.2809e-05,1.39181,-0.000127983,-0.0749175,-0.000976909,0.279693,-0.785842,0.265678,31.5424,2.41696,1
0.001,0.0,2509,5.018,6.31403e-05,1.39218,-0.000128095,-0.0749161,-0.000977965,0.279146,-0.785843,0.265755,31.5412,2.41746,1
0.001,0.0,2510,5.02,6.34685e-05,1.39254,-0.000128216,-0.0749148,-0.000979033,0.278597,-0.785844,0.265832,31.54,2.41797,1
0.001,0.0,2511,5.022,6.37937e-05,1.39291,-0.000128347,-0.0749136,-0.000980113,0.278047,-0.785845,0.26591,31.5387,2.41847,1
0.001,0.0,2512,5.024,6.41158e-05,1.39328,-0.000128487,-0.0749126,-0.000981206,0.277496,-0.785846,0.265989,31.5375,2.41898,1
0.001,0.0,2513,5.026,6.44348e-05,1.39365,-0.000128637,-0.0749117,-0.000982311,0.276943,-0.785847,0.266069,31.5363,2.41949,1
0.001,0.0,2514,5.028,6.47507e-05,1.39402,-0.000128797,-0.0749109,-0.000983428,0.276388,-0.785848,0.26615,31.5351,2.42,1
0.001,0.0,2515,5.03,6.50635e-05,1.39439,-0.000128966,-0.0749102,-0.000984557,0.275832,-0.785849,0.266231,31.5339,2.42052,1
0.001,0.0,2516,5.032,6.53732e-05,1.39477,-0.000129144,-0.0749096,-0.000985698,0.275275,-0.78585,0.266314,31.5327,2.42103,1
0.001,0.0,2517,5.034,6.56797e-05,1.39515,-0.000129331,-0.0749092,-0.00098685,0.274716,-0.785851,0.266396,31.5316,2.42155,1
0.001,0.0,2518,5.036,6.59831e-05,1.39553,-0.000129527,-0.0749088,-0.000988014,0.274156,-0.785852,0.26648,31.5304,2.42207,1
0.001,0.0,2519,5.038,6.62833e-05,1.39591,-0.000129731,-0.0749086,-0.000989189,0.273595,-0.785853,0.266564,31.5292,2.42259,1
0.001,0.0,2520,5.04,6.65804e-05,1.39629,-0.000129945,-0.0749085,-0.000990376,0.273032,-0.785854,0.266649,31.5281,2.42311,1
0.001,0.0,2521,5.042,6.68742e-05,1.39668,-0.000130166,-0.0749085,-0.000991573,0.272468,-0.785855,0.266734,31.5269,2.42364,1
0.001,0.0,2522,5.044,6.71648e-05,1.39706,-0.000130397,-0.0749086,-0.000992782,0.271903,-0.785856,0.26682,31.5258,2.42416,1
0.001,0.0,2523,5.046,6.74523e-05,1.39745,-0.000130635,-0.0749088,-0.000994001,0.271336,-0.785858,0.266907,31.5246,2.42469,1
0.001,0.0,2524,5.048,6.77365e-05,1.39784,-0.000130882,-0.074909,-0.000995231,0.270768,-0.785859,0.266993,31.5235,2.42521,1
0.001,0.0,2525,5.05,6.80176e-05,1.39823,-0.000131136,-0.0749094,-0.000996472,0.2702,-0.78586,0.267081,31.5224,2.42574,1
0.001,0.0,2526,5.052,6.82954e-05,1.39862,-0.000131399,-0.0749099,-0.000997723,0.26963,-0.785861,0.267169,31.5212,2.42627,1
0.001,0.0,2527,5.054,6.857e-05,1.39901,-0.000131669,-0.0749105,-0.000998984,0.269059,-0.785862,0.267257,31.5201,2.42681,1
0.001,0.0,2528,5.056,6.88415e-05,1.3994,-0.000131947,-0.0749112,-0.00100025,0.268487,-0.785863,0.267346,31.519,2.42734,1
0.001,0.0,2529,5.058,6.91097e-05,1.3998,-0.000132232,-0.074912,-0.00100154,0.267914,-0.785864,0.267435,31.5179,2.42787,1
0.001,0.0,2530,5.06,6.93747e-05,1.40019,-0.000132524,-0.0749128,-0.00100283,0.26734,-0.785865,0.267524,31.5168,2.42841,1
0.001,0.0,2531,5.062,6.96365e-05,1.40059,-0.000132824,-0.0749138,-0.00100413,0.266765,-0.785867,0.267614,31.5157,2.42894,1
0.001,0.0,2532,5.064,6.98951e-05,1.40098,-0.00013313,-0.0749148,-0.00100544,0.266189,-0.785868,0.267704,31.5146,2.42948,1
0.001,0.0,2533,5.066,7.01505e-05,1.40138,-0.000133443,-0.0749159,-0.00100675,0.265612,-0.785869,0.267794,31.5136,2.43002,1
0.001,0.0,2534,5.068,7.04027e-05,1.40178,-0.000133763,-0.0749171,-0.00100808,0.265035,-0.78587,0.267885,31.5125,2.43056,1
0.001,0.0,2535,5.07,7.06517e-05,1.40218,-0.000134089,-0.0749184,-0.00100942,0.264457,-0.785871,0.267976,31.5114,2.4311,1
0.001,0.0,2536,5.072,7.08976e-05,1.40258,-0.000134422,-0.0749197,-0.00101076,0.263878,-0.785872,0.268067,31.5104,2.43164,1
0.001,0.0,2537,5.074,7.11403e-05,1.40298,-0.000134761,-0.0749211,-0.00101212,0.263298,-0.785874,0.268158,31.5093,2.43218,1
0.001,0.0,2538,5.076,7.13798e-05,1.40338,-0.000135106,-0.0749226,-0.00101348,0.262718,-0.785875,0.268249,31.5083,2.43273,1
0.001,0.0,2539,5.078,7.16162e-05,1.40378,-0.000135457,-0.0749242,-0.00101485,0.262137,-0.785876,0.268341,31.5072,2.43327,1
0.001,0.0,2540,5.08,7.18495e-05,1.40418,-0.000135813,-0.0749258,-0.00101622,0.261556,-0.785877,0.268432,31.5062,2.43381,1
0.001,0.0,2541,5.082,7.20796e-05,1.40459,-0.000136175,-0.0749275,-0.00101761,0.260974,-0.785879,0.268524,31.5051,2.43436,1
0.001,0.0,2542,5.084,7.23067e-05,1.40499,-0.000136543,-0.0749293,-0.001019,0.260391,-0.78588,0.268616,31.5041,2.4349,1
0.001,0.0,2543,5.086,7.25306e-05,1.40539,-0.000136915,-0.0749311,-0.0010204,0.259808,-0.785881,0.268707,31.5031,2.43545,1
0.001,0.0,2544,5.088,7.27515e-05,1.4058,-0.000137293,-0.074933,-0.00102181,0.259225,-0.785882,0.268799,31.5021,2.43599,1
0.001,0.0,2545,5.09,7.29694e-05,1.4062,-0.000137676,-0.0749349,-0.00102322,0.258641,-0.785884,0.268891,31.501,2.43654,1
0.001,0.0,2546,5.092,7.31842e-05,1.4066,-0.000138063,-0.0749369,-0.00102464,0.258057,-0.785885,0.268983,31.5,2.43708,1
0.001,0.0,2547,5.094,7.3396e-05,1.40701,-0.000138456,-0.074939,-0.00102607,0.257473,-0.785886,0.269074,31.499,2.43763,1
0.001,0.0,2548,5.096,7.36047e-05,1.40741,-0.000138852,-0.0749411,-0.0010275,0.256888,-0.785887,0.269166,31.498,2.43818,1
0.001,0.0,2549,5.098,7.38105e-05,1.40781,-0.000139253,-0.0749433,-0.00102894,0.256304,-0.785889,0.269257,31.497,2.43872,1
0.001,0.0,2550,5.1,7.40134e-05,1.40822,-0.000139658,-0.0749455,-0.00103039,0.255719,-0.78589,0.269349,31.496,2.43927,1
0.001,0.0,2551,5.102,7.42133e-05,1.40862,-0.000140067,-0.0749477,-0.00103184,0.255134,-0.785891,0.26944,31.495,2.43982,1
0.001,0.0,2552,5.104,7.44102e-05,1.40902,-0.00014048,-0.07495,-0.00103329,0.254549,-0.785892,0.269531,31.4941,2.44036,1
0.001,0.0,2553,5.106,7.46043e-05,1.40943,-0.000140896,-0.0749523,-0.00103475,0.253964,-0.785894,0.269622,31.4931,2.44091,1
0.001,0.0,2554,5.108,7.47955e-05,1.40983,-0.000141316,-0.0749547,-0.00103622,0.253379,-0.785895,0.269713,31.4921,2.44146,1
0.001,0.0,2555,5.11,7.49839e-05,1.41023,-0.00014174,-0.0749571,-0.00103769,0.252794,-0.785896,0.269803,31.4911,2.44201,1
0.001,0.0,2556,5.112,7.51694e-05,1.41064,-0.000142166,-0.0749596,-0.00103917,0.252209,-0.785898,0.269893,31.4902,2.44255,1
0.001,0.0,2557,5.114,7.53522e-05,1.41104,-0.000142596,-0.074962,-0.00104065,0.251624,-0.785899,0.269983,31.4892,2.4431,1
0.001,0.0,2558,5.116,7.55322e-05,1.41144,-0.000143028,-0.0749646,-0.00104214,0.251039,-0.7859,0.270073,31.4882,2.44364,1
0.001,0.0,2559,5.118,7.57094e-05,1.41184,-0.000143463,-0.0749671,-0.00104362,0.250455,-0.785902,0.270163,31.4873,2.44419,1
0.001,0.0,2560,5.12,7.58839e-05,1.41224,-0.000143901,-0.0749697,-0.00104512,0.249871,-0.785903,0.270252,31.4863,2.44473,1
0.001,0.0,2561,5.122,7.60557e-05,1.41264,-0.000144341,-0.0749723,-0.00104661,0.249287,-0.785904,0.270341,31.4854,2.44528,1
0.001,0.0,2562,5.124,7.62249e-05,1.41304,-0.000144784,-0.0749749,-0.00104812,0.248704,-0.785906,0.270429,31.4844,2.44582,1
0.001,0.0,2563,5.126,7.63914e-05,1.41344,-0.000145228,-0.0749775,-0.00104962,0.248121,-0.785907,0.270517,31.4835,2.44637,1
0.001,0.0,2564,5.128,7.65553e-05,1.41384,-0.000145675,-0.0749802,-0.00105113,0.247538,-0.785908,0.270605,31.4826,2.44691,1
0.001,0.0,2565,5.13,7.67167e-05,1.41423,-0.000146123,-0.0749829,-0.00105264,0.246956,-0.78591,0.270693,31.4816,2.44745,1
0.001,0.0,2566,5.132,7.68755e-05,1.41463,-0.000146573,-0.0749856,-0.00105415,0.246374,-0.785911,0.27078,31.4807,2.448,1
0.001,0.0,2567,5.134,7.70318e-05,1.41503,-0.000147025,-0.0749883,-0.00105566,0.245793,-0.785912,0.270866,31.4798,2.44854,1
0.001,0.0,2568,5.136,7.71856e-05,1.41542,-0.000147478,-0.074991,-0.00105718,0.245213,-0.785914,0.270952,31.4788,2.44908,1
0.001,0.0,2569,5.138,7.7337e-05,1.41581,-0.000147932,-0.0749938,-0.0010587,0.244633,-0.785915,0.271038,31.4779,2.44962,1
0.001,0.0,2570,5.14,7.74859e-05,1.41621,-0.000148387,-0.0749965,-0.00106022,0.244054,-0.785916,0.271124,31.477,2.45016,1
0.001,0.0,2571,5.142,7.76325e-05,1.4166,-0.000148844,-0.0749993,-0.00106175,0.243475,-0.785918,0.271208,31.4761,2.4507,1
0.001,0.0,2572,5.144,7.77767e-05,1.41699,-0.000149301,-0.0750021,-0.00106327,0.242898,-0.785919,0.271293,31.4752,2.45123,1
0.001,0.0,2573,5.146,7.79186e-05,1.41738,-0.000149759,-0.0750048,-0.0010648,0.242321,-0.78592,0.271377,31.4743,2.45177,1
0.001,0.0,2574,5.148,7.80582e-05,1.41777,-0.000150217,-0.0750076,-0.00106633,0.241745,-0.785922,0.27146,31.4733,2.45231,1
0.001,0.0,2575,5.15,7.81956e-05,1.41816,-0.000150676,-0.0750104,-0.00106785,0.241169,-0.785923,0.271543,31.4724,2.45284,1
0.001,0.0,2576,5.152,7.83308e-05,1.41855,-0.000151135,-0.0750132,-0.00106938,0.240595,-0.785924,0.271626,31.4715,2.45337,1
0.001,0.0,2577,5.154,7.84637e-05,1.41893,-0.000151594,-0.075016,-0.00107092,0.240022,-0.785926,0.271707,31.4706,2.45391,1
0.001,0.0,2578,5.156,7.85945e-05,1.41932,-0.000152053,-0.0750187,-0.00107245,0.239449,-0.785927,0.271789,31.4697,2.45444,1
0.001,0.0,2579,5.158,7.87232e-05,1.4197,-0.000152512,-0.0750215,-0.00107398,0.238878,-0.785929,0.27187,31.4688,2.45497,1
0.001,0.0,2580,5.16,7.88499e-05,1.42008,-0.000152971,-0.0750243,-0.00107551,0.238307,-0.78593,0.27195,31.468,2.4555,1
0.001,0.0,2581,5.162,7.89745e-05,1.42047,-0.00015343,-0.075027,-0.00107704,0.237738,-0.785931,0.27203,31.4671,2.45602,1
0.001,0.0,2582,5.164,7.90971e-05,1.42085,-0.000153888,-0.0750298,-0.00107857,0.237169,-0.785933,0.272109,31.4662,2.45655,1
0.001,0.0,2583,5.166,7.92177e-05,1.42122,-0.000154345,-0.0750325,-0.0010801,0.236602,-0.785934,0.272187,31.4653,2.45708,1
0.001,0.0,2584,5.168,7.93364e-05,1.4216,-0.000154802,-0.0750353,-0.00108163,0.236036,-0.785935,0.272265,31.4644,2.4576,1
0.001,0.0,2585,5.17,7.94531e-05,1.42198,-0.000155258,-0.075038,-0.00108316,0.235471,-0.785937,0.272343,31.4635,2.45812,1
0.001,0.0,2586,5.172,7.95681e-05,1.42235,-0.000155713,-0.0750407,-0.00108469,0.234908,-0.785938,0.272419,31.4627,2.45865,1
0.001,0.0,2587,5.174,7.96812e-05,1.42273,-0.000156167,-0.0750434,-0.00108622,0.234345,-0.785939,0.272495,31.4618,2.45917,1
0.001,0.0,2588,5.176,7.97925e-05,1.4231,-0.00015662,-0.0750461,-0.00108775,0.233784,-0.785941,0.272571,31.4609,2.45968,1
0.001,0.0,2589,5.178,7.99021e-05,1.42347,-0.000157071,-0.0750487,-0.00108928,0.233225,-0.785942,0.272646,31.46,2.4602,1
0.001,0.0,2590,5.18,8.00099e-05,1.42384,-0.000157521,-0.0750514,-0.0010908,0.232666,-0.785944,0.27272,31.4592,2.46072,1
0.001,0.0,2591,5.182,8.01161e-05,1.42421,-0.00015797,-0.075054,-0.00109232,0.232109,-0.785945,0.272794,31.4583,2.46123,1
0.001,0.0,2592,5.184,8.02206e-05,1.42457,-0.000158417,-0.0750566,-0.00109385,0.231553,-0.785946,0.272867,31.4574,2.46174,1
0.001,0.0,2593,5.186,8.03236e-05,1.42494,-0.000158863,-0.0750592,-0.00109536,0.230999,-0.785948,0.272939,31.4566,2.46225,1
0.001,0.0,2594,5.188,8.04249e-05,1.4253,-0.000159306,-0.0750617,-0.00109688,0.230446,-0.785949,0.273011,31.4557,2.46276,1
0.001,0.0,2595,5.19,8.05248e-05,1.42566,-0.000159748,-0.0750642,-0.0010984,0.229895,-0.78595,0.273082,31.4548,2.46327,1
0.001,0.0,2596,5.192,8.06232e-05,1.42602,-0.000160188,-0.0750668,-0.00109991,0.229345,-0.785952,0.273153,31.454,2.46378,1
0.001,0.0,2597,5.194,8.07201e-05,1.42638,-0.000160626,-0.0750692,-0.00110142,0.228797,-0.785953,0.273223,31.4531,2.46428,1
0.001,0.0,2598,5.196,8.08155e-05,1.42674,-0.000161061,-0.0750717,-0.00110293,0.22825,-0.785954,0.273292,31.4523,2.46479,1
0.001,0.0,2599,5.198,8.09097e-05,1.42709,-0.000161495,-0.0750741,-0.00110444,0.227705,-0.785956,0.273361,31.4514,2.46529,1
0.001,0.0,2600,5.2,8.10024e-05,1.42745,-0.000161926,-0.0750765,-0.00110594,0.227161,-0.785957,0.273428,31.4506,2.46579,1
0.001,0.0,2601,5.202,8.10939e-05,1.4278,-0.000162354,-0.0750789,-0.00110744,0.226619,-0.785959,0.273496,31.4497,2.46628,1
0.001,0.0,2602,5.204,8.11841e-05,1.42815,-0.000162781,-0.0750812,-0.00110894,0.226079,-0.78596,0.273562,31.4489,2.46678,1
0.001,0.0,2603,5.206,8.12661e-05,1.4285,-0.000163221,-0.0750835,-0.00111045,0.225566,-0.785962,0.273632,31.4481,2.46726,1
0.001,0.0,2604,5.208,8.13378e-05,1.42885,-0.000163647,-0.0750854,-0.00111196,0.225081,-0.785964,0.273705,31.4473,2.46773,1
0.001,0.0,2605,5.21,8.13983e-05,1.42919,-0.000164036,-0.0750866,-0.00111341,0.22462,-0.785968,0.273781,31.4465,2.46818,1
